actual_publisher,actual_publisher_confidence,actual_publisher_normalized,aggregation_or_syndication_reason,assessed_at,authority_bucket,canonical_url,claim_support_role,credibility_level_llm,credibility_rationale,discovery_method,disease_relevance_assessment,domain,errors,geography_relevance_assessment,independence_confidence,jurisdiction_scope,likely_contains_extractable_data,likely_syndicated_or_aggregated,llm_model,llm_provider,llm_used,method,page_author_or_org_candidate,page_function,page_identity_evidence,page_identity_excerpt,page_publisher_candidate,page_site_name_candidate,page_title,post_fetch_identity_assessed,post_fetch_identity_confidence,primary_vs_secondary,publisher_evidence_fields,publisher_evidence_quotes,publisher_source,publisher_type,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,search_provider,search_provider_result_source,search_rank,search_result_source_raw,snippet,source_id,source_identity_llm_skipped_reason,source_identity_status,source_independence_group,source_owner,source_owner_confidence,source_type_confidence,source_type_evidence,source_type_final,source_type_llm,source_type_warning_flags,source_url,supports_context_only,supports_exposure_monitoring_claims,supports_primary_case_claims,supports_zero_case_claims,task_relevance_assessment,time_relevance_assessment,title,trust_basis,upstream_source_mentions,warnings
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:22:30+00:00,unknown,https://restoredcdc.org/www.cdc.gov/nors/resources.html,insufficient_information,,,live_search_result,not_assessed,restoredcdc.org,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,report,"[""Resources | National Outbreak Reporting System (NORS) | CDC""]",,Centers for Disease Control and Prevention,,Resources | National Outbreak Reporting System (NORS) | CDC,True,high,unknown,"[""page_title""]","[""Resources | National Outbreak Reporting System (NORS) | CDC""]",page_metadata_or_text,,CDC NORS National Outbreak Reporting System norovirus 2024 2025 outbreak data hospitalizations deaths setting,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,7,Tavily,,src_search_a299322dc6e3,direct_target_official_fast_path_skips_source_identity,assessed,domain:restoredcdc_org,,low,low,[],unknown,,[],https://restoredcdc.org/www.cdc.gov/nors/resources.html,False,False,False,False,possibly_relevant,not_assessed,Resources | National Outbreak Reporting System (NORS) | CDC,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:22:30+00:00,official_authority,https://www.health.state.mn.us/diseases/foodborne/outbreak/facility/schoolnoro.pdf,primary_case_claim_support,,,live_search_result,not_assessed,health.state.mn.us,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"www.health.state.mn.us 7/21/2025 Month Number of Outbreaks August 0 September 8 October 11 November 40 December 82 January 60 February 41 March 26 April 15 May 8 June 3 July 0 Norovirus season in Minnesota typically starts in October, but can occur all year.
Number of outbreaks Norovirus Outbreaks Reported in Schools, Minnesota, 2015 - 2024 Outbreaks in Schools Reporting Multiple cases with norovirus-like symptoms, including suspected outbreaks, must be reported. Call MDH at 1-877-FOOD-ILL, email health.foodill@state.mn.us, or contact your local health department.
Transmission Norovirus is spr",,,[PDF] 2025-2026 Norovirus Information for Schools,True,low,primary_or_authoritative,[],[],,official_public_health_agency,norovirus outbreak 2025 state health department cases report school nursing home restaurant,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,1,Tavily,,src_search_c50a48405352,direct_target_official_fast_path_skips_source_identity,assessed,domain:health_state_mn_us,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.health.state.mn.us/diseases/foodborne/outbreak/facility/schoolnoro.pdf,False,False,True,False,possibly_relevant,not_assessed,[PDF] 2025-2026 Norovirus Information for Schools,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:22:30+00:00,official_authority,https://doh.wa.gov/sites/default/files/2025-03/420-002-epitrends2025-03.pdf,primary_case_claim_support,,,live_search_result,not_assessed,doh.wa.gov,[],not_assessed,medium,subnational,True,False,,,False,source_identity_publisher_credibility_v1,,report,"[""DOH 420-002 r A Monthly Bulletin on Epidemiology and Public Health Practice in Washington March 2025 Volume 30, Number 3 Norovirus Infection Norovirus infection is the most common cause of acute gastroenteritis (vomiting""]","DOH 420-002 r A Monthly Bulletin on Epidemiology and Public Health Practice in Washington March 2025 Volume 30, Number 3 Norovirus Infection Norovirus infection is the most common cause of acute gastroenteritis (vomiting and/or diarrhea) in the United States. The Centers for Disease Control and Prevention (CDC) estimate is that 19-21 million illnesses occur each year in this country. Background Norovirus (and related viruses) are strictly human pathogens. After an incubation period that ranges from 12-48 hours, the illness is characterized by an abrupt onset of vomiting and/or diarrhea which m",Centers for Disease Control and Prevention,,[PDF] Norovirus Infection - Washington State Department of Health,True,high,primary_or_authoritative,"[""domain"", ""clean_text""]","[""DOH 420-002 r A Monthly Bulletin on Epidemiology and Public Health Practice in Washington March 2025 Volume 30, Number 3 Norovirus Infection Norovirus infection is the most common cause of acute gastroenteritis (vomiting""]",page_metadata_or_text,state_or_local_public_health_agency,norovirus outbreak 2025 state health department cases report school nursing home restaurant,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_24d95efdd1f8,direct_target_official_fast_path_skips_source_identity,assessed,publisher:doh_wa_gov,doh.wa.gov,high,high,"[""domain""]",state_or_local_public_health_agency,,[],https://doh.wa.gov/sites/default/files/2025-03/420-002-epitrends2025-03.pdf,False,False,True,False,possibly_relevant,not_assessed,[PDF] Norovirus Infection - Washington State Department of Health,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:22:30+00:00,official_authority,https://www.digicomply.com/blog/surge-in-norovirus-incidents-in-2025,primary_case_claim_support,,,live_search_result,not_assessed,digicomply.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,"[""![SGS-AFL-DigiComply Lead Visual-cmyk-White 2](https://www.digicomply.com/hubfs/SGS-AFL-DigiComply%20Lead%20Visual-cmyk-White%202.svg)\n\n# Surge in Norovirus Incidents in 2025: A Crisis on the Rise\n\nMay 20 2025\n•\nBy [SGS""]","![SGS-AFL-DigiComply Lead Visual-cmyk-White 2](https://www.digicomply.com/hubfs/SGS-AFL-DigiComply%20Lead%20Visual-cmyk-White%202.svg)

# Surge in Norovirus Incidents in 2025: A Crisis on the Rise

May 20 2025
•
By [SGS Digicomply Editorial Team](/blog/author/sgs-digicomply-editorial-team)
•
14 min read

![Subscribe Now](https://no-cache.hubspot.com/cta/default/3449104/93c3c893-d4fa-4735-94bf-205bd6938d35.png)

Norovirus – the infamous “winter vomiting bug” – is resurging with unprecedented force in 2025. Around the globe, public health agencies and food industry leaders are witnessing a sharp",Centers for Disease Control and Prevention,,Surge in Norovirus Incidents in 2025: A Crisis on the Rise,True,high,primary_or_authoritative,"[""clean_text""]","[""![SGS-AFL-DigiComply Lead Visual-cmyk-White 2](https://www.digicomply.com/hubfs/SGS-AFL-DigiComply%20Lead%20Visual-cmyk-White%202.svg)\n\n# Surge in Norovirus Incidents in 2025: A Crisis on the Rise\n\nMay 20 2025\n•\nBy [SGS""]",page_metadata_or_text,official_public_health_agency,norovirus outbreak 2025 state health department cases report school nursing home restaurant,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,3,Tavily,,src_search_24eac4e3a15f,direct_target_official_fast_path_skips_source_identity,assessed,domain:digicomply_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.digicomply.com/blog/surge-in-norovirus-incidents-in-2025,False,False,True,False,possibly_relevant,not_assessed,Surge in Norovirus Incidents in 2025: A Crisis on the Rise,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:22:30+00:00,official_authority,https://www.allcarehealth.com/articles-events/articles/staying-healthy-norovirus-infections-surge-in-2025,primary_case_claim_support,,,live_search_result,not_assessed,allcarehealth.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[Skip to content](https://www.allcarehealth.com/#content-area)

—[](https://www.allcarehealth.com/)

# Search Our Website

Search

*   Select a Language 
*   A A 
*   Login 
*   [(888) 460-0185](tel:+18884600185)
*   **M-F 8 a.m. - 5 p.m.**

[![Image 1: AllCare Health Logo - Homepage Link](https://www.allcarehealth.com/media/jmvjci21/allcare-health_logo.png)](https://www.allcarehealth.com/ ""Home"")

*   Medicare
    *   [Find a Doctor](https://www.allcarehealth.com/medicare-overview/allcare-advantage-2026/lookup-tools/find-a-doctor ""Find a Doctor"")
    *   [Find a Facility](https://www.allcareh",,,Staying Healthy: Norovirus Infections Surge in 2025 - AllCare Health,True,low,primary_or_authoritative,[],[],,official_public_health_agency,norovirus outbreak 2025 state health department cases report school nursing home restaurant,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,5,Tavily,,src_search_fb7ff50094aa,direct_target_official_fast_path_skips_source_identity,assessed,domain:allcarehealth_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.allcarehealth.com/articles-events/articles/staying-healthy-norovirus-infections-surge-in-2025,False,False,True,False,possibly_relevant,not_assessed,Staying Healthy: Norovirus Infections Surge in 2025 - AllCare Health,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:22:30+00:00,official_authority,https://medicalxpress.com/news/2025-01-norovirus-outbreaks-california.html,primary_case_claim_support,,,live_search_result,not_assessed,medicalxpress.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"* [Allergy and immunology](https://medicalxpress.com/immunology-news/)
* [Anesthesiology](https://medicalxpress.com/anesthesiology-news/)
* [Cardiology](https://medicalxpress.com/cardiology-news/)
* [Clinical genetics](https://medicalxpress.com/genetics-news/)
* [Critical care medicine](https://medicalxpress.com/critical-care-medicine-news/)
* [Dermatology](https://medicalxpress.com/dermatology-news/)
* [Diagnostic radiology](https://medicalxpress.com/diagnostic-radiology-news/)
* [Emergency medicine](https://medicalxpress.com/emergency-medicine-news/)
* [Endocrinology](https://medicalxpress.c",,,Norovirus outbreaks sweep California,True,low,primary_or_authoritative,[],[],,official_public_health_agency,norovirus outbreak 2025 state health department cases report school nursing home restaurant,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,6,Tavily,,src_search_1c70f6d6649a,direct_target_official_fast_path_skips_source_identity,assessed,domain:medicalxpress_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://medicalxpress.com/news/2025-01-norovirus-outbreaks-california.html,False,False,True,False,possibly_relevant,not_assessed,Norovirus outbreaks sweep California,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
National Center for Biotechnology Information,high,national_center_for_biotechnology_information,,2026-06-25T19:22:30+00:00,structured_database,https://pmc.ncbi.nlm.nih.gov/articles/PMC6625192,primary_case_claim_support,,,live_search_result,not_assessed,pmc.ncbi.nlm.nih.gov,[],not_assessed,medium,government_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"![](https://cdn.ncbi.nlm.nih.gov/pmc/pd-medc-pmc-cloudpmc-viewer/production/674d4f95/var/data/static/img/us_flag.svg)

An official website of the United States government

![](https://cdn.ncbi.nlm.nih.gov/pmc/pd-medc-pmc-cloudpmc-viewer/production/674d4f95/var/data/static/img/icon-dot-gov.svg)

**Official websites use .gov**
  
A
**.gov** website belongs to an official
government organization in the United States.

![](https://cdn.ncbi.nlm.nih.gov/pmc/pd-medc-pmc-cloudpmc-viewer/production/674d4f95/var/data/static/img/icon-https.svg)

**Secure .gov websites use HTTPS**
  
A **lock** (

Lock

L",,,A foodborne norovirus outbreak in a nursing home and spread to ...,True,low,primary_or_authoritative,"[""domain""]",[],domain,structured_database,norovirus outbreak 2025 state health department cases report school nursing home restaurant,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,8,Tavily,,src_search_c6fef11e96d5,direct_target_official_fast_path_skips_source_identity,assessed,publisher:national_center_for_biotechnology_information,National Center for Biotechnology Information,high,medium,"[""domain""]",structured_database,,[],https://pmc.ncbi.nlm.nih.gov/articles/PMC6625192,False,False,True,False,possibly_relevant,not_assessed,A foodborne norovirus outbreak in a nursing home and spread to ...,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:22:30+00:00,official_authority,https://www.foodsafetynews.com/2025/03/norovirus-outbreak-affects-over-80-on-coral-princess-as-cruise-ship-cases-surge-in-2025,primary_case_claim_support,,,live_search_result,not_assessed,foodsafetynews.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[Skip to content](#main)

## Sign Up for Free FSN Weekly Newsletter

##### Trusted by 45,000+ food safety leaders, regulators, and professionals.

[FSN Food Safety News](https://www.foodsafetynews.com)

[Sign In](/signin/)   [Join Become a Member](/membership/)

---

[Become a Member](/signup/) 

Follow us

* [Foodborne Illness Outbreaks](/tag/foodborne-illness-outbreaks/)

# Norovirus outbreak affects over 80 on Coral Princess as cruise ship cases surge in 2025

By [Jonan Pilet](/author/jpilet/)

   ![Norovirus outbreak affects over 80 on Coral Princess as cruise ship cases surge in 2025](htt",,,Norovirus outbreak affects over 80 on Coral Princess as cruise ship cases surge in 2025 | Food Safety News,True,low,primary_or_authoritative,[],[],,official_public_health_agency,CDC norovirus cruise ship vessel outbreak December 2024 January February 2025 cases,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,1,Tavily,,src_search_1f728543018e,direct_target_official_fast_path_skips_source_identity,assessed,domain:foodsafetynews_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.foodsafetynews.com/2025/03/norovirus-outbreak-affects-over-80-on-coral-princess-as-cruise-ship-cases-surge-in-2025,False,False,True,False,possibly_relevant,not_assessed,Norovirus outbreak affects over 80 on Coral Princess as cruise ship cases surge in 2025 | Food Safety News,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:22:30+00:00,official_authority,https://www.fox35orlando.com/news/gastrointestinal-illness-stomach-bug-norovirus-outbreaks-reported-cruises-cdc,primary_case_claim_support,,,live_search_result,not_assessed,fox35orlando.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[![FOX 35 Orlando](//static.foxtv.com/static/orion/img/core/s/logos/fts-orlando-a.svg) ![FOX 35 Orlando](//static.foxtv.com/static/orion/img/core/s/logos/fts-orlando-b.svg)](/ ""FOX 35 Orlando — Local News & Weather"")

[Expand / Collapse search](#)

[Heat Advisory

from THU 11:00 AM EDT until THU 7:00 PM EDT, Sumter County, Orange County, Coastal Volusia County, Inland Volusia County, Osceola County, Southern Lake County, Seminole County, Northern Lake County](/weather-alerts)

# Cruise ship outbreaks 2025: 6 reported this year; here's what we know

**By** [Annabelle Sikes](https://fox35orlando",,,Cruise ship outbreaks 2025: 6 reported this year; here's what we know | FOX 35 Orlando,True,low,primary_or_authoritative,[],[],,official_public_health_agency,CDC norovirus cruise ship vessel outbreak December 2024 January February 2025 cases,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_15ede2bf436b,direct_target_official_fast_path_skips_source_identity,assessed,domain:fox35orlando_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.fox35orlando.com/news/gastrointestinal-illness-stomach-bug-norovirus-outbreaks-reported-cruises-cdc,False,False,True,False,possibly_relevant,not_assessed,Cruise ship outbreaks 2025: 6 reported this year; here's what we know | FOX 35 Orlando,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:22:30+00:00,official_authority,https://globalbiodefense.com/2025/01/01/a-surge-of-norovirus-outbreaks-on-ships-and-on-land,primary_case_claim_support,,,live_search_result,not_assessed,globalbiodefense.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""![Global Biodefense](https://globalbiodefense.com/wp-content/uploads/2019/02/gbiod-invert-logo.png)\n![Global Biodefense](https://globalbiodefense.com/wp-content/uploads/2019/02/globalbiodefense-logo-1901002b.png)\n![Globa""]","![Global Biodefense](https://globalbiodefense.com/wp-content/uploads/2019/02/gbiod-invert-logo.png)
![Global Biodefense](https://globalbiodefense.com/wp-content/uploads/2019/02/globalbiodefense-logo-1901002b.png)
![Global Biodefense](https://globalbiodefense.com/wp-content/uploads/2019/02/gbiod-invert-logo.png)
![Global Biodefense](https://globalbiodefense.com/wp-content/uploads/2019/02/globalbiodefense-logo-1901002b.png)

# A Surge of Norovirus Outbreaks on Ships and on Land

![A young woman with a disposable gown and medical latex gloves holds a pippette, a device to transfer small, specific",Centers for Disease Control and Prevention,,A Surge of Norovirus Outbreaks on Ships and on Land,True,high,primary_or_authoritative,"[""clean_text""]","[""![Global Biodefense](https://globalbiodefense.com/wp-content/uploads/2019/02/gbiod-invert-logo.png)\n![Global Biodefense](https://globalbiodefense.com/wp-content/uploads/2019/02/globalbiodefense-logo-1901002b.png)\n![Globa""]",page_metadata_or_text,official_public_health_agency,CDC norovirus cruise ship vessel outbreak December 2024 January February 2025 cases,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,3,Tavily,,src_search_aedb884f5617,direct_target_official_fast_path_skips_source_identity,assessed,domain:globalbiodefense_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://globalbiodefense.com/2025/01/01/a-surge-of-norovirus-outbreaks-on-ships-and-on-land,False,False,True,False,possibly_relevant,not_assessed,A Surge of Norovirus Outbreaks on Ships and on Land,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:22:30+00:00,official_authority,https://www.cruisemapper.com/wiki/1056-cruise-ship-norovirus-outbreaks,primary_case_claim_support,,,live_search_result,not_assessed,cruisemapper.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""[![CruiseMapper Mobile apps](https://www.cruisemapper.com/images/graphics/mobileapps.svg \""CruiseMapper Mobile apps\"")](/mobileapps)\n\n\n\n1. [CruiseMapper](https://www.cruisemapper.com/)\n2. [Wiki](https://www.cruisemapper.co""]","[![CruiseMapper Mobile apps](https://www.cruisemapper.com/images/graphics/mobileapps.svg ""CruiseMapper Mobile apps"")](/mobileapps)



1. [CruiseMapper](https://www.cruisemapper.com/)
2. [Wiki](https://www.cruisemapper.com/wiki)
3. [Ships and Lines](https://www.cruisemapper.com/wiki/ships-and-lines)
4. [Cruise Ship Norovirus Outbreaks](https://www.cruisemapper.com/wiki/1056-cruise-ship-norovirus-outbreaks)

# Cruise Ship Norovirus Outbreaks

Chavdar Chanev    January 16, 2018 ,   [Ships and Lines](https://www.cruisemapper.com/wiki/ships-and-lines)![CruiseMapper logo](https://www.cruisemapper.co",Centers for Disease Control and Prevention,,Norovirus outbreaks on cruise ships in 2025 | CruiseMapper,True,high,primary_or_authoritative,"[""clean_text""]","[""[![CruiseMapper Mobile apps](https://www.cruisemapper.com/images/graphics/mobileapps.svg \""CruiseMapper Mobile apps\"")](/mobileapps)\n\n\n\n1. [CruiseMapper](https://www.cruisemapper.com/)\n2. [Wiki](https://www.cruisemapper.co""]",page_metadata_or_text,official_public_health_agency,CDC norovirus cruise ship vessel outbreak December 2024 January February 2025 cases,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_8392b02e6a62,direct_target_official_fast_path_skips_source_identity,assessed,domain:cruisemapper_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.cruisemapper.com/wiki/1056-cruise-ship-norovirus-outbreaks,False,False,True,False,possibly_relevant,not_assessed,Norovirus outbreaks on cruise ships in 2025 | CruiseMapper,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:22:30+00:00,social_media,https://www.youtube.com/watch?v=3vX39ZktCHM,insufficient_information,,,live_search_result,not_assessed,youtube.com,[],not_assessed,medium,non_authority,False,False,,,False,source_identity_publisher_credibility_v1,,social_post,"[""CDC Confirms 20th Cruise Ship Outbreak of 2025 - YouTube""]","# CDC Confirms 20th Cruise Ship Outbreak of 2025
## Cruise News Today
142000 subscribers
1768 likes

### Description
68801 views
Posted: 23 Oct 2025
Cruise news today. 

Oceania Cruises has reported a norovirus outbreak aboard the Oceania Insignia during a sailing from October 16 to 27. According to data reported to the CDC’s Vessel Sanitation Program, 74 passengers. About 12% of those onboard fell ill, along with one crew member. In response, the crew increased cleaning protocols, isolated sick individuals, and submitted samples for testing. 

Prosecutors have declined to file charges against",Centers for Disease Control and Prevention,,CDC Confirms 20th Cruise Ship Outbreak of 2025 - YouTube,True,high,social,"[""page_title""]","[""CDC Confirms 20th Cruise Ship Outbreak of 2025 - YouTube""]",page_metadata_or_text,social_media,CDC norovirus cruise ship vessel outbreak December 2024 January February 2025 cases,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,5,Tavily,,src_search_1d3abbf4b356,direct_target_official_fast_path_skips_source_identity,assessed,domain:youtube_com,,low,high,"[""domain""]",social_media,,[],https://www.youtube.com/watch?v=3vX39ZktCHM,True,False,False,False,possibly_relevant,not_assessed,CDC Confirms 20th Cruise Ship Outbreak of 2025 - YouTube,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:22:30+00:00,official_authority,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/earlier-outbreaks.html,primary_case_claim_support,,,live_search_result,not_assessed,cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""Earlier Outbreaks on Cruise Ships in VSP's Jurisdiction | Vessel Sanitation Program | CDC""]","![](/TemplatePackage/5.0/img/uswds/us_flag_small.png)
![](/TemplatePackage/5.0/img/uswds/icon-dot-gov.svg)

A **.gov** website belongs to an official government organization in the United States.

![](/TemplatePackage/5.0/img/uswds/icon-https.svg)

A **lock** (  ) or **https://** means you've safely connected to the .gov website. Share sensitive information only on official, secure websites.

![Centers for Disease Control and Prevention. CDC twenty four seven. Saving Lives, Protecting People](/TemplatePackage/5.0/img/logo/logo-notext.svg)
![Centers for Disease Control and Prevention. CDC twent",Centers for Disease Control and Prevention,,Earlier Outbreaks on Cruise Ships in VSP's Jurisdiction | Vessel Sanitation Program | CDC,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""Earlier Outbreaks on Cruise Ships in VSP's Jurisdiction | Vessel Sanitation Program | CDC""]",page_metadata_or_text,national_public_health_agency,CDC norovirus cruise ship vessel outbreak December 2024 January February 2025 cases,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,6,Tavily,,src_search_a071e9cc22ac,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/earlier-outbreaks.html,False,False,True,False,possibly_relevant,not_assessed,Earlier Outbreaks on Cruise Ships in VSP's Jurisdiction | Vessel Sanitation Program | CDC,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,News or aggregator source may summarize upstream official reporting,2026-06-25T19:22:30+00:00,secondary_media,https://www.cnn.com/2025/01/03/travel/cruise-ships-worst-year-stomach-bugs-cdc-data,corroboration_support,,,live_search_result,not_assessed,cnn.com,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,"[""### CNN values your feedback\n\n# Cruise ships hit by worst year for stomach bugs in over a decade, CDC data reveals\n\n![There's been a recent string of highly contagious norovirus outbreaks at sea, according to figures fro""]","### CNN values your feedback

# Cruise ships hit by worst year for stomach bugs in over a decade, CDC data reveals

![There's been a recent string of highly contagious norovirus outbreaks at sea, according to figures from the US Centers for Disease Control and Prevention.](https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-2151506970.jpg?c=original&q=w_860,c_fill)

The cruise industry continues to balloon — with [ever bigger, ever wilder boats](https://www.cnn.com/2024/08/08/travel/how-cruise-ships-have-doubled-since-2000/index.html) and some 37.1 million cruise passengers set to tak",Centers for Disease Control and Prevention,,Cruise ships hit by worst year for stomach bugs in over a decade ...,True,high,secondary,"[""clean_text""]","[""### CNN values your feedback\n\n# Cruise ships hit by worst year for stomach bugs in over a decade, CDC data reveals\n\n![There's been a recent string of highly contagious norovirus outbreaks at sea, according to figures fro""]",page_metadata_or_text,news_media,CDC norovirus cruise ship vessel outbreak December 2024 January February 2025 cases,extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,7,Tavily,,src_search_e700d6d1adfc,direct_target_official_fast_path_skips_source_identity,assessed,domain:cnn_com,,low,high,"[""domain""]",news_media,,[],https://www.cnn.com/2025/01/03/travel/cruise-ships-worst-year-stomach-bugs-cdc-data,False,False,False,False,possibly_relevant,not_assessed,Cruise ships hit by worst year for stomach bugs in over a decade ...,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
