actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-02-28,Norovirus Gastroenteritis,"Recent CDC data shows a significant increase in norovirus cases across the US, with over 22% of tests returning positive as of December 2024.",outside_scope_review,anomaly,United States,P1_high,38,human_review_items; record_inclusion_decisions; anomaly_results,outside scope review - review_anomaly_anom_001 - Entering Peak Norovirus Season as Cases Rise Across the US,Entering Peak Norovirus Season as Cases Rise Across the US,https://www.contagionlive.com/view/entering-peak-norovirus-season-as-cases-rise-across-the-us,review_rate_scale_or_extraction,Does the evidence actually match the requested scope?,rec_src_search_f0d04211eb5c_001; src_search_f0d04211eb5c; anom_001,anomaly,"The item may be outside the requested disease, location, or time window."
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,39,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_111e84f03641 - Sharp Rise in US Norovirus Cases in December 2024,Sharp Rise in US Norovirus Cases in December 2024,https://www.infectiousdiseaseadvisor.com/news/sharp-rise-in-us-norovirus-cases-in-december-2024,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_111e84f03641,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,40,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_1c70f6d6649a - Norovirus outbreaks sweep California,Norovirus outbreaks sweep California,https://medicalxpress.com/news/2025-01-norovirus-outbreaks-california.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_1c70f6d6649a,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,41,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_24eac4e3a15f - Surge in Norovirus Incidents in 2025: A Crisis on the Rise,Surge in Norovirus Incidents in 2025: A Crisis on the Rise,https://www.digicomply.com/blog/surge-in-norovirus-incidents-in-2025,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_24eac4e3a15f,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,42,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_36288934cc79 - Norovirus cases rise ahead of holiday season, CDC data shows - CBS News","Norovirus cases rise ahead of holiday season, CDC data shows - CBS News",https://www.cbsnews.com/news/norovirus-rise-holiday-season-cdc-data,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_36288934cc79,source,This review item requires human inspection before it should affect downstream interpretation.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,43,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_55c0da96c417 - Norovirus Disease in the United States - PMC - NIH,Norovirus Disease in the United States - PMC - NIH,https://pmc.ncbi.nlm.nih.gov/articles/PMC3739528,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_55c0da96c417,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,44,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_5b6be7bf0ee0 - Highly Contagious Norovirus Cases Spike This Season - MDEdge,Highly Contagious Norovirus Cases Spike This Season - MDEdge,https://mdedge.com/familymedicine/article/272166/emerging-infections/highly-contagious-norovirus-cases-spike-season,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_5b6be7bf0ee0,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,45,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_b9228859aa70 - NoroSTAT Data | Norovirus | CDC,NoroSTAT Data | Norovirus | CDC,https://www.cdc.gov/norovirus/php/reporting/norostat-data.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_b9228859aa70,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,46,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_c26402b49d76 - Flurry of Norovirus Outbreaks Tackled by Minnesota Public Health ...,Flurry of Norovirus Outbreaks Tackled by Minnesota Public Health ...,https://www.health.state.mn.us/about/org/phl/annualreports/2025/norovirus.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_c26402b49d76,source,This review item requires human inspection before it should affect downstream interpretation.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,47,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_c6fef11e96d5 - A foodborne norovirus outbreak in a nursing home and spread to ...,A foodborne norovirus outbreak in a nursing home and spread to ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC6625192,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_c6fef11e96d5,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,48,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_c8beec2f9d8e - NoroSTAT Data Table | Norovirus | CDC,NoroSTAT Data Table | Norovirus | CDC,https://www.cdc.gov/norovirus/php/reporting/norostat-data-table.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_c8beec2f9d8e,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,49,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_d8b6d95ad369 - Norovirus outbreaks rise across the U.S. | AHA News,Norovirus outbreaks rise across the U.S. | AHA News,https://www.aha.org/news/headline/2025-01-09-norovirus-outbreaks-rise-across-us,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_d8b6d95ad369,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,50,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_ec17d33f4f1d - About the National Outbreak Reporting System (NORS) | NORS | CDC,About the National Outbreak Reporting System (NORS) | NORS | CDC,https://www.cdc.gov/nors/about/index.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_ec17d33f4f1d,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,51,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_0e2fe8a988c2 - NoroSTAT Data | Norovirus - Restored CDC,NoroSTAT Data | Norovirus - Restored CDC,https://restoredcdc.org/www.cdc.gov/norovirus/php/reporting/norostat-data.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_0e2fe8a988c2,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,52,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_111e84f03641 - Sharp Rise in US Norovirus Cases in December 2024,Sharp Rise in US Norovirus Cases in December 2024,https://www.infectiousdiseaseadvisor.com/news/sharp-rise-in-us-norovirus-cases-in-december-2024,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_111e84f03641,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,53,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_1508618df96d - What to know about norovirus as cases surge across U.S. - YouTube,What to know about norovirus as cases surge across U.S. - YouTube,https://www.youtube.com/watch?v=sDnD-iOosWc,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1508618df96d,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,54,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_15ede2bf436b - Cruise ship outbreaks 2025: 6 reported this year; here's what we know | FOX 35 O...,Cruise ship outbreaks 2025: 6 reported this year; here's what we know | FOX 35 Orlando,https://www.fox35orlando.com/news/gastrointestinal-illness-stomach-bug-norovirus-outbreaks-reported-cruises-cdc,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_15ede2bf436b,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,55,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_1c70f6d6649a - Norovirus outbreaks sweep California,Norovirus outbreaks sweep California,https://medicalxpress.com/news/2025-01-norovirus-outbreaks-california.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1c70f6d6649a,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,56,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_1d3abbf4b356 - CDC Confirms 20th Cruise Ship Outbreak of 2025 - YouTube,CDC Confirms 20th Cruise Ship Outbreak of 2025 - YouTube,https://www.youtube.com/watch?v=3vX39ZktCHM,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1d3abbf4b356,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,57,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_1f728543018e - Norovirus outbreak affects over 80 on Coral Princess as cruise ship cases surge...,Norovirus outbreak affects over 80 on Coral Princess as cruise ship cases surge in 2025 | Food Safety News,https://www.foodsafetynews.com/2025/03/norovirus-outbreak-affects-over-80-on-coral-princess-as-cruise-ship-cases-surge-in-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1f728543018e,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,58,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_20774518b571 - CDC Data Shows Rising Number of Norovirus Outbreaks,CDC Data Shows Rising Number of Norovirus Outbreaks,https://fbplans.com/cdc-data-shows-rising-number-of-norovirus-outbreaks,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_20774518b571,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,59,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_24eac4e3a15f - Surge in Norovirus Incidents in 2025: A Crisis on the Rise,Surge in Norovirus Incidents in 2025: A Crisis on the Rise,https://www.digicomply.com/blog/surge-in-norovirus-incidents-in-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_24eac4e3a15f,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,60,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_2acdad71566e - Norovirus outbreaks surging across the US: CDC data - The Hill,Norovirus outbreaks surging across the US: CDC data - The Hill,https://thehill.com/policy/healthcare/5059834-norovirus-outbreaks-cdc,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_2acdad71566e,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,61,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_36288934cc79 - Norovirus cases rise ahead of holiday season, CDC data shows - CBS News","Norovirus cases rise ahead of holiday season, CDC data shows - CBS News",https://www.cbsnews.com/news/norovirus-rise-holiday-season-cdc-data,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_36288934cc79,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,62,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_3b4e2043d3a5 - Norovirus Surge May Be Driven by Ultra-Contagious Variant. Know These Signs,Norovirus Surge May Be Driven by Ultra-Contagious Variant. Know These Signs,https://www.today.com/health/disease/norovirus-surge-2025-2026-rcna246985,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_3b4e2043d3a5,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,63,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_40830ab6aa00 - Cases of a highly contagious stomach virus, norovirus ... - Instagram","Cases of a highly contagious stomach virus, norovirus ... - Instagram",https://www.instagram.com/reel/DSTRj7tgZtP?hl=en,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_40830ab6aa00,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,64,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_4674b69bd355 - Minnesota Department of Health - Facebook,Minnesota Department of Health - Facebook,https://www.facebook.com/mnhealth/posts/in-the-winter-of-2024-2025-minnesota-saw-an-unusual-surge-of-outbreaks-of-norovi/1102616585225163,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_4674b69bd355,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,65,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_4b269588163c - CaliciNet Data | Norovirus | CDC,CaliciNet Data | Norovirus | CDC,https://www.cdc.gov/norovirus/php/reporting/calicinet-data.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_4b269588163c,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,66,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_5b6be7bf0ee0 - Highly Contagious Norovirus Cases Spike This Season - MDEdge,Highly Contagious Norovirus Cases Spike This Season - MDEdge,https://mdedge.com/familymedicine/article/272166/emerging-infections/highly-contagious-norovirus-cases-spike-season,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_5b6be7bf0ee0,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,67,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_6be93b583ffe - Norovirus outbreaks reported across the USA, National Outbreak...","Norovirus outbreaks reported across the USA, National Outbreak...",https://www.researchgate.net/figure/Norovirus-outbreaks-reported-across-the-USA-National-Outbreak-Reporting-System-NORS_fig1_370791732,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_6be93b583ffe,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,68,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_8392b02e6a62 - Norovirus outbreaks on cruise ships in 2025 | CruiseMapper,Norovirus outbreaks on cruise ships in 2025 | CruiseMapper,https://www.cruisemapper.com/wiki/1056-cruise-ship-norovirus-outbreaks,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_8392b02e6a62,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,69,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_8d7dfb3aeace - CDC: 2024-2025 seasonal norovirus outbreaks up from previous years | Contemporar...,CDC: 2024-2025 seasonal norovirus outbreaks up from previous years | Contemporary Pediatrics,https://www.contemporarypediatrics.com/view/cdc-2025-seasonal-norovirus-outbreaks-up-previous-years,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_8d7dfb3aeace,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,70,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_926b43baa66c - WDEF News 12 - ""Outbreaks of norovirus are most common...","WDEF News 12 - ""Outbreaks of norovirus are most common...",https://www.facebook.com/wdefnews12/posts/outbreaks-of-norovirus-are-most-common-between-november-and-april-the-cdc-says-l/1261711429336143,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_926b43baa66c,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,71,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_a299322dc6e3 - Resources | National Outbreak Reporting System (NORS) | CDC,Resources | National Outbreak Reporting System (NORS) | CDC,https://restoredcdc.org/www.cdc.gov/nors/resources.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_a299322dc6e3,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,72,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_aedb884f5617 - A Surge of Norovirus Outbreaks on Ships and on Land,A Surge of Norovirus Outbreaks on Ships and on Land,https://globalbiodefense.com/2025/01/01/a-surge-of-norovirus-outbreaks-on-ships-and-on-land,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_aedb884f5617,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,73,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c26402b49d76 - Flurry of Norovirus Outbreaks Tackled by Minnesota Public Health ...,Flurry of Norovirus Outbreaks Tackled by Minnesota Public Health ...,https://www.health.state.mn.us/about/org/phl/annualreports/2025/norovirus.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c26402b49d76,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,74,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c50a48405352 - [PDF] 2025-2026 Norovirus Information for Schools,[PDF] 2025-2026 Norovirus Information for Schools,https://www.health.state.mn.us/diseases/foodborne/outbreak/facility/schoolnoro.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c50a48405352,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,75,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_d8b6d95ad369 - Norovirus outbreaks rise across the U.S. | AHA News,Norovirus outbreaks rise across the U.S. | AHA News,https://www.aha.org/news/headline/2025-01-09-norovirus-outbreaks-rise-across-us,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_d8b6d95ad369,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,76,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_db6dbac06000 - The CDC said the outbreak happened... - Tampa Bay 28 - WFTS,The CDC said the outbreak happened... - Tampa Bay 28 - WFTS,https://www.facebook.com/tampabaynews/posts/the-cdc-said-the-outbreak-happened-on-the-dec-28-2025-to-jan-9-2026-voyage-affec/1426617819500621,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_db6dbac06000,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,77,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_e119c616592e - Norovirus cases are surging. Here's how to protect yourself.,Norovirus cases are surging. Here's how to protect yourself.,https://www.advisory.com/daily-briefing/2025/12/08/norovirus,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_e119c616592e,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,78,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_e6c676751454 - Norovirus 2025: How To Stay Safe As Outbreaks Surge In US,Norovirus 2025: How To Stay Safe As Outbreaks Surge In US,https://www.today.com/health/disease/norovirus-2025-rcna185976,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_e6c676751454,source,This review item requires human inspection before it should affect downstream interpretation.
pinellas.floridahealth.gov,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,79,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_ef797e11ce78 - [PDF] EPI WATCH - Florida Department of Health in Pinellas County,[PDF] EPI WATCH - Florida Department of Health in Pinellas County,https://pinellas.floridahealth.gov/wp-content/uploads/sites/54/2025/05/epi-watch-february-2025.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_ef797e11ce78,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,80,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_f0d04211eb5c - Entering Peak Norovirus Season as Cases Rise Across the US,Entering Peak Norovirus Season as Cases Rise Across the US,https://www.contagionlive.com/view/entering-peak-norovirus-season-as-cases-rise-across-the-us,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_f0d04211eb5c,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-12-01-2025-02-28,Norovirus,,general_review,source_screening,United States,P3_low,81,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_fb7ff50094aa - Staying Healthy: Norovirus Infections Surge in 2025 - AllCare Health,Staying Healthy: Norovirus Infections Surge in 2025 - AllCare Health,https://www.allcarehealth.com/articles-events/articles/staying-healthy-norovirus-infections-surge-in-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_fb7ff50094aa,source,This review item requires human inspection before it should affect downstream interpretation.
