actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-08-01-2025-08-31,Legionnaires' disease,,claim_corroboration_review,anomaly,New York City,P1_high,26,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_017 - event_005,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_005; anom_017,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-08-01-2025-08-31,Legionnaires' disease,,claim_corroboration_review,anomaly,New York City,P1_high,27,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_018 - event_008,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_008; anom_018,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-08-01-2025-08-31,Legionnaires' disease,,claim_corroboration_review,anomaly,New York City,P1_high,28,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_019 - event_010,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_010; anom_019,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-08-01-2025-08-31,Legionnaires' disease,,claim_corroboration_review,anomaly,New York City,P1_high,29,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_020 - event_014,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_014; anom_020,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-08-01-2025-08-31,Legionnaires' disease,,claim_corroboration_review,anomaly,New York City,P1_high,30,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_021 - event_016,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_016; anom_021,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-08-31,Legionnaires' disease,Eleven of the twelve cooling towers have been remediated; the final tower is required to be completed by August 15,claim_corroboration_review,duplicate_event_clustering,New York City,P1_high,31,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,claim corroboration review - review_duplicate_event_007 - New York City Health Department Provides Update on Community Cluster of Legionn...,New York City Health Department Provides Update on Community Cluster of Legionnaires' Disease - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-third-legionnaires-cluster-update.page,"Open claims, claim comparisons, and corroborated events.","Is the claim independently corroborated, conflicting, or only single-source evidence?",rec_src_search_5b7e6dfb326c_001; rec_src_search_5b7e6dfb326c_002; event_007,record,Claim-level support is unresolved or depends on a single source.
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,July 25,Legionnaires' disease,"![infectiousdiseaseadvisor logo](https://www.infectiousdiseaseadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/logos/infectiousdiseaseadvisor.svg) ![HMN logo](https://www.infectiousdiseaseadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/HMN-logo-1line.svg) # Three Deaths, 67 People in NYC Diagnosed With Legionnaires’ Disease ![](https://www.infectiousdiseaseadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/key-point_icon.svg) HealthDay News — A Legionnaires’ disease outbreak in New York City has infected 67 people and caused three deaths, health officials say. The cases have been reported in Central Harlem. Officials believe the source of the outbreak is cooling towers on nearby buildings, according to the New York City Department of Health and Mental Hygiene....",outside_scope_review,validation_scope_issue,"New York City, Central Harlem",P1_high,32,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,"outside scope review - review_validation_val_result_023 - Three Deaths, 67 People in NYC Diagnosed With Legionnaires' Disease - Infectiou...","Three Deaths, 67 People in NYC Diagnosed With Legionnaires' Disease - Infectious Disease Advisor",https://www.infectiousdiseaseadvisor.com/news/three-deaths-67-people-in-nyc-diagnosed-with-legionnaires-disease,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_ee3c4e1dc1cd_003; val_result_023,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,July 25,Legionnaires' disease,"![infectiousdiseaseadvisor logo](https://www.infectiousdiseaseadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/logos/infectiousdiseaseadvisor.svg) ![HMN logo](https://www.infectiousdiseaseadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/HMN-logo-1line.svg) # Three Deaths, 67 People in NYC Diagnosed With Legionnaires’ Disease ![](https://www.infectiousdiseaseadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/key-point_icon.svg) HealthDay News — A Legionnaires’ disease outbreak in New York City has infected 67 people and caused three deaths, health officials say. The cases have been reported in Central Harlem. Officials believe the source of the outbreak is cooling towers on nearby buildings, according to the New York City Department of Health and Mental Hygiene....",outside_scope_review,validation_scope_issue,"New York City, Central Harlem",P1_high,33,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,"outside scope review - review_validation_val_result_024 - Three Deaths, 67 People in NYC Diagnosed With Legionnaires' Disease - Infectiou...","Three Deaths, 67 People in NYC Diagnosed With Legionnaires' Disease - Infectious Disease Advisor",https://www.infectiousdiseaseadvisor.com/news/three-deaths-67-people-in-nyc-diagnosed-with-legionnaires-disease,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_ee3c4e1dc1cd_004; val_result_024,validation_result,"The item may be outside the requested disease, location, or time window."
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,34,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_5b7e6dfb326c - New York City Health Department Provides Update on Community...,New York City Health Department Provides Update on Community Cluster of Legionnaires' Disease - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-third-legionnaires-cluster-update.page,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_5b7e6dfb326c,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,35,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source identity review - review_source_credibility_src_search_743df961a25b - NYC Legionnaires' Outbreak: Fourth Death Confirmed, 101 Sick...","NYC Legionnaires' Outbreak: Fourth Death Confirmed, 101 Sickened - Vaccine Advisor",https://www.vaccineadvisor.com/news/nyc-legionnaires-outbreak-fourth-death-confirmed-101-sickened,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_743df961a25b,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,36,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_9d8411eba09d - NYC Legionnaires Outbreak 6 Deaths 112 Cases - Powers Health,NYC Legionnaires Outbreak 6 Deaths 112 Cases - Powers Health,https://www.powershealth.org/about-us/newsroom/health-library/2025/08/25/nyc-legionnaires-outbreak-6-deaths-112-cases,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_9d8411eba09d,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,37,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source identity review - review_source_credibility_src_search_a9306f6e1687 - Transcript: First Deputy Mayor Mastro, NYC Health + Hospital...","Transcript: First Deputy Mayor Mastro, NYC Health + Hospitals, and NYC Health Department Provides Update on Central Harlem Legionnaires’ Cluster - NYC Mayor's Office",https://www.nyc.gov/mayors-office/news/2025/08/transcript--first-deputy-mayor-mastro--nyc-health---hospitals--a,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_a9306f6e1687,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,38,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_b74bccc017c5 - 2025 Legionnaires’ Disease Community Cluster in New York Cit...,2025 Legionnaires’ Disease Community Cluster in New York City: Ongoing Public Health Investigation - Goldberg Segalla,https://www.goldbergsegalla.com/news-and-knowledge/knowledge/2025-legionnaires-disease-community-cluster-in-new-york-city-ongoing-public-health-investigation,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_b74bccc017c5,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,39,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_c72bcb75c75a - NYC Health Department Investigating a Community Cluster of L...,NYC Health Department Investigating a Community Cluster of Legionnaires' Disease in Central Harlem - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-investigating-legionnaires-disease-in-harlem.page,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_c72bcb75c75a,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,40,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source identity review - review_source_credibility_src_search_ee3c4e1dc1cd - Three Deaths, 67 People in NYC Diagnosed With Legionnaires'...","Three Deaths, 67 People in NYC Diagnosed With Legionnaires' Disease - Infectious Disease Advisor",https://www.infectiousdiseaseadvisor.com/news/three-deaths-67-people-in-nyc-diagnosed-with-legionnaires-disease,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_ee3c4e1dc1cd,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,41,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_f72980cd3634 - NYC Health Department Provides Update on Community Cluster o...,NYC Health Department Provides Update on Community Cluster of Legionnaires' Disease in Central Harlem - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-second-legionnaires-cluster-update.page,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_f72980cd3634,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,42,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_fd4c39b5e976 - NYC Health Department Provides Update on Legionnaires' Disea...,NYC Health Department Provides Update on Legionnaires' Disease Community Cluster in Central Harlem - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-update-on-legionnaires-cluster.page,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_fd4c39b5e976,source,Publisher or source identity uncertainty can affect source independence and credibility.
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-08-31,Legionnaires' disease,"**Investigation of the rental property (patients A and B).** After identification of the common exposures of patients A and B, and because Legionnaires disease has been associated with hot tub use (*1*,*2*), an investigation of the rental property was conducted. A confirmed case of Legionnaires disease associated with the rental property was defined as receipt of a positive UAT or *Legionella* species culture result in a person with a clinically compatible illness who reported a stay at the rental property in October 2024. Patient A and patient B experienced cough, fever, and chills. Patient A, who had comorbid conditions, was hospitalized and received antibiotics and invasive mechanical ventilation ([Clinical Guidance for Legionella Infections | CDC](https://www.cdc.gov/legionella/hcp/...",outside_scope_review,validation_scope_issue,New York,P1_high,43,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_019 - Legionnaires Disease Associated with a Private-Use Hot Tub in a Vacation Rental...,"Legionnaires Disease Associated with a Private-Use Hot Tub in a Vacation Rental Property — New York, October 2024–April 2025  | MMWR",https://www.cdc.gov/mmwr/volumes/75/wr/mm7522a1.htm,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_b8ca758c1979_001; val_result_019,validation_result,"The item may be outside the requested disease, location, or time window."
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,44,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_259ad39d29b4 - Legionnaires' Disease - NYC Health,Legionnaires' Disease - NYC Health,https://www.nyc.gov/site/doh/health/health-topics/legionnaires-disease.page,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_259ad39d29b4,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,45,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_5501ac241962 - Under Pressure, CDC Unraveled This Mysterious Outbreak | MedPage Today","Under Pressure, CDC Unraveled This Mysterious Outbreak | MedPage Today",https://www.medpagetoday.com/infectiousdisease/pneumonia/117064,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_5501ac241962,source,This review item requires human inspection before it should affect downstream interpretation.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,46,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_8572f55d7887 - Legionnaires’ Disease Outbreaks and Cooling Towers, New York City, New...","Legionnaires’ Disease Outbreaks and Cooling Towers, New York City, New York, USA",https://pmc.ncbi.nlm.nih.gov/articles/PMC5652439,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_8572f55d7887,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,47,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_90be6a027c41 - Public Health Alert: Legionnaires' Disease Outbreak | Manhattan Borough...,Public Health Alert: Legionnaires' Disease Outbreak | Manhattan Borough President,https://www.manhattanbp.nyc.gov/initiatives/public-health-alert-legionnaires-disease-outbreak,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_90be6a027c41,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,48,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_b7d3f18e0f1a - Making NYC Healthier | Manhattan Borough President,Making NYC Healthier | Manhattan Borough President,https://www.manhattanbp.nyc.gov/initiative_silo/making-nyc-healthier,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_b7d3f18e0f1a,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,49,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_eaa906b768dd - MMWR Home Page | MMWR,MMWR Home Page  | MMWR,https://www.cdc.gov/mmwr/index.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_eaa906b768dd,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,50,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_ee903f91c827 - Legionellosis Surveillance and Trends | Legionella | CDC,Legionellosis Surveillance and Trends | Legionella | CDC,https://www.cdc.gov/legionella/php/surveillance/index.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_ee903f91c827,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,51,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_1596aec16d67 - New York City Health Department Closes Investigation of Central Harlem Legionnai...,New York City Health Department Closes Investigation of Central Harlem Legionnaires’ Disease Cluster - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/health-department-closes-investigation-central-harlem-legionnaires-cluster.page,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1596aec16d67,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,52,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_2a116853cc42 - Legionnaires' disease case total in Central Harlem rises to 73, officials say","Legionnaires' disease case total in Central Harlem rises to 73, officials say",https://www.youtube.com/watch?v=yl93MBqdX58,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_2a116853cc42,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,53,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_2d165d3a4d7e - Outbreak of Legionnaires' Disease Associated with Cooling Tower ...,Outbreak of Legionnaires' Disease Associated with Cooling Tower ...,https://evidence.nejm.org/doi/full/10.1056/EVIDpha2600062,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_2d165d3a4d7e,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,54,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_2db27965c0f8 - Two cases of Legionnaires' disease under investigation at Bronx ...,Two cases of Legionnaires' disease under investigation at Bronx ...,https://beaconbio.org/en/report?reportid=ad9c5980-47db-4bb5-89cd-0690ddb121b5&eventid=c428887d-bf7b-42a3-bcea-17ee77162149,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_2db27965c0f8,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,55,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_31a704d793a7 - Legionnaires' disease—a serious type of pneumonia caused by ...,Legionnaires' disease—a serious type of pneumonia caused by ...,https://www.instagram.com/p/DNBs3QayMmL,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_31a704d793a7,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,56,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_3a310a531aa5 - Legionnaires’ disease reported in Bronx after Harlem outbreak – NBC New York,Legionnaires’ disease reported in Bronx after Harlem outbreak – NBC New York,https://www.nbcnewyork.com/bronx/legionnaires-disease-bronx-harlem-symptoms/6375234,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_3a310a531aa5,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,57,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_55902341c014 - For most people, Legionnaires’ disease... - Health Maximalist","For most people, Legionnaires’ disease... - Health Maximalist",https://www.facebook.com/healthmaximalist/posts/for-most-people-legionnaires-disease-sounds-like-a-rare-pneumonia-from-the-past-/1348292484154408,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_55902341c014,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,58,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_5819ad1d30fd - An investigation is underway for Legionnaires' disease at one of ...,An investigation is underway for Legionnaires' disease at one of ...,https://www.facebook.com/ABC7NY/posts/an-investigation-is-underway-for-legionnaires-disease-at-one-of-new-york-citys-b/1522967085862412,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_5819ad1d30fd,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,59,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_5b7e6dfb326c - New York City Health Department Provides Update on Community Cluster of Legionna...,New York City Health Department Provides Update on Community Cluster of Legionnaires' Disease - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-third-legionnaires-cluster-update.page,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_5b7e6dfb326c,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,60,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_6fd0f55c1c05 - NYC Health + Hospitals - Facebook,NYC Health + Hospitals - Facebook,https://www.facebook.com/NYCHealthSystem/posts/repost-per-nyc-department-of-health-and-mental-hygiene-we-are-investigating-a-le/1086858496996319,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_6fd0f55c1c05,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,61,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_743df961a25b - NYC Legionnaires' Outbreak: Fourth Death Confirmed, 101 Sickened - Vaccine Advisor","NYC Legionnaires' Outbreak: Fourth Death Confirmed, 101 Sickened - Vaccine Advisor",https://www.vaccineadvisor.com/news/nyc-legionnaires-outbreak-fourth-death-confirmed-101-sickened,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_743df961a25b,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,62,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_82f83b77a6d8 - Legionnaires' disease reported at Bronx apartment building, NYC health officials...","Legionnaires' disease reported at Bronx apartment building, NYC health officials say - CBS New York",https://www.cbsnews.com/newyork/news/legionnaires-cases-bronx-nyc,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_82f83b77a6d8,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,63,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_842f34417a13 - Instagram,Instagram,https://www.instagram.com/reel/DNi2PIaPBLm?hl=en,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_842f34417a13,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,64,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_8ca119dddbda - Two NYC buildings were sources of Legionnaires’ disease outbreak in Harlem - Hea...,Two NYC buildings were sources of Legionnaires’ disease outbreak in Harlem - Healthbeat,https://www.healthbeat.org/newyork/2025/08/29/legionnaires-disease-outbreak-source,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_8ca119dddbda,source,This review item requires human inspection before it should affect downstream interpretation.
