actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,40% of cases hospitalized (114 of 285) for isolation or for management of measles complications.,validation_conflict_review,anomaly,United States,P0_critical,27,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary; anomaly_results,validation conflict review - review_anomaly_anom_019 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,resolve_validation_conflict,"What decision, if any, should a human reviewer record?",src_search_283a8bed6a9d; src_search_d1d6036be2f6; event_012; anom_019; val_result_068,anomaly,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,40% of cases hospitalized (114 of 285) for isolation or for management of measles complications.,validation_conflict_review,anomaly,United States,P0_critical,28,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary; anomaly_results,validation conflict review - review_anomaly_anom_020 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,resolve_validation_conflict,"What decision, if any, should a human reviewer record?",src_search_283a8bed6a9d; src_search_d1d6036be2f6; event_012; anom_020; val_result_069,anomaly,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,| ****Total measles cases**** | ****800 (100)**** | ****48 (6)**** | ****752 (94)**** |,validation_conflict_review,anomaly,United States,P0_critical,29,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary; anomaly_results,"validation conflict review - review_anomaly_anom_021 - Measles Update — United States, January 1–April 17, 2025 | MMWR","Measles Update — United States, January 1–April 17, 2025 | MMWR",https://www.cdc.gov/mmwr/volumes/74/wr/mm7414a1.htm,resolve_validation_conflict,"What decision, if any, should a human reviewer record?",src_search_3109afb35d90; event_015; anom_021; val_result_073,anomaly,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,"There were 48 outbreaks** reported in 2025, and 90% of confirmed cases (2,065 of 2,288) were outbreak-associated. For comparison, 16 outbreaks were reported during 2024 and 69% of cases (198 of 285) were outbreak-associated.",validation_conflict_review,cross_source_conflict,United States,P0_critical,30,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,validation conflict review - review_conflict_conf_003 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_283a8bed6a9d_001; rec_src_search_283a8bed6a9d_002; rec_src_search_cd5fb2750261_001; conf_003,record,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,40% of cases hospitalized (114 of 285) for isolation or for management of measles complications.,validation_conflict_review,cross_source_conflict,United States,P0_critical,31,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,validation conflict review - review_conflict_conf_006 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_283a8bed6a9d_011; rec_src_search_d1d6036be2f6_001; conf_006,record,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,| ****Total measles cases**** | ****800 (100)**** | ****48 (6)**** | ****752 (94)**** |,validation_conflict_review,cross_source_conflict,United States,P0_critical,32,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,"validation conflict review - review_conflict_conf_008 - Measles Update — United States, January 1–April 17, 2025 | MMWR","Measles Update — United States, January 1–April 17, 2025 | MMWR",https://www.cdc.gov/mmwr/volumes/74/wr/mm7414a1.htm,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_3109afb35d90_002; rec_src_search_3109afb35d90_003; rec_src_search_3109afb35d90_004; conf_008,record,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-08-12,Measles,"At this time, 762 cases have been confirmed since late January.",validation_conflict_review,duplicate_event_clustering,Texas,P0_critical,33,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,"validation conflict review - review_duplicate_event_027 - Measles Outbreak – August 12, 2025 | Texas DSHS","Measles Outbreak – August 12, 2025 | Texas DSHS",https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_3e232b5b243d_001; rec_src_search_3e232b5b243d_002; event_027,record,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-04,Measles,# Texas measles cases hit 159 cases in nine counties as Gaines County cases surpass 100,validation_conflict_review,duplicate_event_clustering,Texas,P0_critical,34,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,"validation conflict review - review_duplicate_event_028 - Texas measles in Gaines County surpass 100 cases, officials urge ...","Texas measles in Gaines County surpass 100 cases, officials urge ...",https://www.lubbockonline.com/story/news/local/2025/03/04/texas-measles-in-gaines-county-surpass-100-cases-officials-urge-caution-as-state-hits-159-cases/81218510007,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_87bd434eacdf_001; rec_src_search_87bd434eacdf_003; event_028,record,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"There were 48 outbreaks** reported in 2025, and 90% of confirmed cases (2,065 of 2,288) were outbreak-associated. For comparison, 16 outbreaks were reported during 2024 and 69% of cases (198 of 285) were outbreak-associated.",validation_conflict_review,validation_conflict,United States,P0_critical,35,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,validation conflict review - review_validation_val_result_062 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_283a8bed6a9d_001; rec_src_search_283a8bed6a9d_002; rec_src_search_283a8bed6a9d_003; rec_src_search_283a8bed6a9d_004; rec_src_search_cd5fb2750261_001; val_result_062,validation_result,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,40% of cases hospitalized (114 of 285) for isolation or for management of measles complications.,validation_conflict_review,validation_conflict,United States,P0_critical,36,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,validation conflict review - review_validation_val_result_068 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_283a8bed6a9d_011; rec_src_search_d1d6036be2f6_001; rec_src_search_d1d6036be2f6_003; rec_src_search_d1d6036be2f6_004; rec_src_search_d1d6036be2f6_005; val_result_068,validation_result,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,| ****Total measles cases**** | ****800 (100)**** | ****48 (6)**** | ****752 (94)**** |,validation_conflict_review,validation_conflict,United States,P0_critical,37,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,"validation conflict review - review_validation_val_result_073 - Measles Update — United States, January 1–April 17, 2025 | MMWR","Measles Update — United States, January 1–April 17, 2025 | MMWR",https://www.cdc.gov/mmwr/volumes/74/wr/mm7414a1.htm,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_3109afb35d90_002; rec_src_search_3109afb35d90_003; rec_src_search_3109afb35d90_004; val_result_073,validation_result,This review item requires human inspection before it should affect downstream interpretation.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"However, vaccination rates have been falling for years. For the 2024-25 school year, just 92.5% of incoming kindergarteners had received the MMR vaccine, CDC data shows - below the 95% threshold that public health experts say is necessary to prevent outbreaks.",claim_corroboration_review,anomaly,United States,P0_critical,38,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_004 - Over 2K measles cases reported in US in 2025 as ongoing ...,Over 2K measles cases reported in US in 2025 as ongoing ...,https://abc7news.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_3f4cf9d46ec9; event_006; anom_004; val_result_010,anomaly,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"| [Download](/sites/default/files/2026/05/measles-outbreak-situation-report-7may-2026.pdf ""Situation Report #2: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 16 of 2026, countries in the Region of the Americas reported 18,352 confirmed measles cases including 15 deaths. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026. Since the publication of Situation Report No. 1 (EW 12, 2026), an additional 3,887 confirmed cases including six deaths have been reported, reflecting continued expansion of outbreaks in Mexico and Guatemala, sustained transmission in Canada, and newly reported cases in Peru. The highest number of confirmed cases in 2026 hav...",claim_corroboration_review,anomaly,United States,P0_critical,39,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_005 - Situation Report #2: Measles in the Americas Region - PAHO/WHO,Situation Report #2: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_8242cbb785a1; event_014; anom_005; val_result_016,anomaly,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"| [Download](/sites/default/files/2026/05/measles-outbreak-situation-report-7may-2026.pdf ""Situation Report #2: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 16 of 2026, countries in the Region of the Americas reported 18,352 confirmed measles cases including 15 deaths. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026. Since the publication of Situation Report No. 1 (EW 12, 2026), an additional 3,887 confirmed cases including six deaths have been reported, reflecting continued expansion of outbreaks in Mexico and Guatemala, sustained transmission in Canada, and newly reported cases in Peru. The highest number of confirmed cases in 2026 hav...",claim_corroboration_review,anomaly,United States,P0_critical,40,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_006 - Situation Report #2: Measles in the Americas Region - PAHO/WHO,Situation Report #2: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_8242cbb785a1; event_013; anom_006; val_result_019,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,#### 285,claim_corroboration_review,anomaly,United States,P0_critical,41,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_007 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_283a8bed6a9d; event_007; anom_007; val_result_038,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",claim_corroboration_review,anomaly,United States,P0_critical,42,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_008 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_283a8bed6a9d; event_007; anom_008; val_result_039,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",claim_corroboration_review,anomaly,United States,P0_critical,43,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_009 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_283a8bed6a9d; event_018; anom_009; val_result_040,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",claim_corroboration_review,anomaly,United States,P0_critical,44,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_010 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_283a8bed6a9d; event_005; anom_010; val_result_041,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",claim_corroboration_review,anomaly,United States,P0_critical,45,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_011 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_283a8bed6a9d; event_005; anom_011; val_result_042,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",claim_corroboration_review,anomaly,United States,P0_critical,46,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_012 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_283a8bed6a9d; event_017; anom_012; val_result_043,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"From January 1 to December 31, 2022, a total of 121 measles cases were reported by 6 jurisdictions. *",claim_corroboration_review,anomaly,United States,P0_critical,47,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_013 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_283a8bed6a9d; event_001; anom_013; val_result_048,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,| ##### **Total Deaths** | ##### 0 | ##### 3 |,validation_conflict_review,cross_source_conflict,United States,P1_high,48,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,validation conflict review - review_conflict_conf_005 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_283a8bed6a9d_016; rec_src_search_283a8bed6a9d_017; conf_005,record,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,| ##### **Total Deaths** | ##### 0 | ##### 3 |,validation_conflict_review,validation_conflict,United States,P1_high,49,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,validation conflict review - review_validation_val_result_066 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_283a8bed6a9d_016; rec_src_search_283a8bed6a9d_017; val_result_066,validation_result,This review item requires human inspection before it should affect downstream interpretation.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,50,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"claim corroboration review - review_claim_corroboration_review_corr_event_002 - Texas measles in Gaines County surpass 100 cases, officia...","Texas measles in Gaines County surpass 100 cases, officials urge ...",https://www.lubbockonline.com/story/news/local/2025/03/04/texas-measles-in-gaines-county-surpass-100-cases-officials-urge-caution-as-state-hits-159-cases/81218510007,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_87bd434eacdf_002_cases_unspecified; src_search_87bd434eacdf; corr_event_002,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,51,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"claim corroboration review - review_claim_corroboration_review_corr_event_003 - Texas measles in Gaines County surpass 100 cases, officia...","Texas measles in Gaines County surpass 100 cases, officials urge ...",https://www.lubbockonline.com/story/news/local/2025/03/04/texas-measles-in-gaines-county-surpass-100-cases-officials-urge-caution-as-state-hits-159-cases/81218510007,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_87bd434eacdf_004_cases_unspecified; src_search_87bd434eacdf; corr_event_003,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,52,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"claim corroboration review - review_claim_corroboration_review_corr_event_004 - Measles Outbreak – August 12, 2025 | Texas DSHS","Measles Outbreak – August 12, 2025 | Texas DSHS",https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_3e232b5b243d_001_cases_confirmed; claim_rec_src_search_3e232b5b243d_002_deaths; src_search_3e232b5b243d; corr_event_004,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,53,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_006 - Over 2K measles cases reported in US in 2025 as ongoing ...,Over 2K measles cases reported in US in 2025 as ongoing ...,https://abc7news.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_3f4cf9d46ec9_002_cases_unspecified; src_search_3f4cf9d46ec9; corr_event_006,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,54,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_007 - Texas measles outbreak tops 500 cases across 10 counties...,Texas measles outbreak tops 500 cases across 10 counties | PBS News,https://www.pbs.org/newshour/health/texas-measles-outbreak-tops-500-cases-across-10-counties,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_da86b7826545_002_cases_unspecified; src_search_da86b7826545; corr_event_007,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,55,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_008 - Texas measles outbreak tops 500 cases across 10 counties...,Texas measles outbreak tops 500 cases across 10 counties | PBS News,https://www.pbs.org/newshour/health/texas-measles-outbreak-tops-500-cases-across-10-counties,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_da86b7826545_003_cases_unspecified; src_search_da86b7826545; corr_event_008,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,56,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_009 - Texas measles outbreak tops 500 cases across 10 counties...,Texas measles outbreak tops 500 cases across 10 counties | PBS News,https://www.pbs.org/newshour/health/texas-measles-outbreak-tops-500-cases-across-10-counties,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_da86b7826545_004_cases_unspecified; src_search_da86b7826545; corr_event_009,claim,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,57,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_010 - Situation Report #2: Measles in the Americas Region - PAH...,Situation Report #2: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_8242cbb785a1_002_cases_confirmed; claim_rec_src_search_8242cbb785a1_002_deaths; claim_rec_src_search_8242cbb785a1_003_cases_confirmed; claim_rec_src_search_8242cbb785a1_003_deaths; claim_rec_src_search_8242cbb785a1_004_cases_confirmed; claim_rec_src_search_8242cbb785a1_004_deaths; src_search_8242cbb785a1; corr_event_010,claim,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,58,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_011 - Situation Report #1: Measles in the Americas Region - PAH...,Situation Report #1: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-1-measles-americas-region,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_6e578fc529e9_001_cases_confirmed; claim_rec_src_search_6e578fc529e9_001_deaths; src_search_6e578fc529e9; corr_event_011,claim,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,59,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_012 - CDC confirms 23 more US measles cases as 2025 total tops...,"CDC confirms 23 more US measles cases as 2025 total tops 1,500 | CIDRAP",https://www.cidrap.umn.edu/measles/cdc-confirms-23-more-us-measles-cases-2025-total-tops-1500,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_d1d6036be2f6_006_cases_unspecified; src_search_d1d6036be2f6; corr_event_012,claim,Claim-level support is unresolved or depends on a single source.
