actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,32,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_3faf6631782d - Hospitalizations, Deaths Caused by Foodborne Illnesses More Than Double...","Hospitalizations, Deaths Caused by Foodborne Illnesses More Than Doubled in 2024 | Food Safety Magazine",https://www.food-safety.com/articles/10126-hospitalizations-deaths-caused-by-foodborne-illnesses-more-than-doubled-in-2024,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_3faf6631782d,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,33,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_57e9dfd2a4f6 - Salmonella Outbreak Linked to Fresh Basil, April 2024 - CDC","Salmonella Outbreak Linked to Fresh Basil, April 2024 - CDC",https://www.cdc.gov/salmonella/outbreaks/basil-04-24/index.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_57e9dfd2a4f6,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,34,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_5851bdcbd35f - E. coli, Salmonella, Listeria Oh My! | Marler Blog","E. coli, Salmonella, Listeria Oh My! | Marler Blog",https://www.marlerblog.com/case-news/e-coli-salmonella-listeria-oh-my,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_5851bdcbd35f,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,35,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_a5bc6c5400a7 - Investigation Update: Salmonella Outbreak, Eggs - September 2024","Investigation Update: Salmonella Outbreak, Eggs - September 2024",https://www.cdc.gov/salmonella/outbreaks/eggs-09-24/investigation.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_a5bc6c5400a7,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,36,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_c8cadc78e2a8 - Salmonella Outbreak Linked to Charcuterie Meats, January 2024","Salmonella Outbreak Linked to Charcuterie Meats, January 2024",https://www.cdc.gov/salmonella/outbreaks/meats-01-24/index.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_c8cadc78e2a8,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,37,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_d978f9d93b3b - Investigation Update: Salmonella Outbreak, Cucumbers, November 2024 | S...","Investigation Update: Salmonella Outbreak, Cucumbers, November 2024 | Salmonella Infection | CDC",https://www.cdc.gov/salmonella/outbreaks/cucumbers-11-24/investigation.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_d978f9d93b3b,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,38,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_e0c58bcf769a - Salmonella Outbreak Linked to Cucumbers - June 2024 - CDC,Salmonella Outbreak Linked to Cucumbers - June 2024 - CDC,https://www.cdc.gov/salmonella/outbreaks/africana-06-24/index.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_e0c58bcf769a,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,39,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_fdcb0a062e7e - Salmonella By the Numbers | Food Safety and Inspection Service,Salmonella By the Numbers | Food Safety and Inspection Service,http://www.fsis.usda.gov/inspection/inspection-programs/inspection-poultry-products/reducing-salmonella-poultry/salmonella,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_fdcb0a062e7e,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,40,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_00ed618d1c38 - New state reports push Salmonella outbreak count to 383 - CIDRAP,New state reports push Salmonella outbreak count to 383 - CIDRAP,https://www.cidrap.umn.edu/foodborne-disease/new-state-reports-push-salmonella-outbreak-count-383,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_00ed618d1c38,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,41,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_081ac510741f - Salmonella outbreaks linked to backyard poultry send 54 to the hospital | CIDRAP,Salmonella outbreaks linked to backyard poultry send 54 to the hospital | CIDRAP,https://www.cidrap.umn.edu/salmonella/salmonella-outbreaks-linked-backyard-poultry-send-54-hospital,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_081ac510741f,source,This review item requires human inspection before it should affect downstream interpretation.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,42,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_14427d356566 - Regulatory responses to foodborne illness outbreaks in the United States and the...,Regulatory responses to foodborne illness outbreaks in the United States and their implications for food safety,https://pmc.ncbi.nlm.nih.gov/articles/PMC12855058,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_14427d356566,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,43,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_15fc5f8d47e2 - Food for Thought 2025 - PIRG,Food for Thought 2025 - PIRG,https://pirg.org/edfund/resources/food-for-thought-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_15fc5f8d47e2,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,44,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_1aa919b25056 - FOX 26 Houston - There are 173 new cases and 50 new...,FOX 26 Houston - There are 173 new cases and 50 new...,https://www.facebook.com/fox26houston/posts/there-are-173-new-cases-and-50-new-hospitalizations-from-salmonella-outbreak/10160924353830348,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1aa919b25056,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,45,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_230f50d16406 - Investigation Update: Salmonella Outbreak, February 2026 | Salmonella Infection...","Investigation Update: Salmonella Outbreak, February 2026 | Salmonella Infection | CDC",https://www.cdc.gov/salmonella/outbreaks/oysters-12-25/investigation.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_230f50d16406,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,46,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_23155caef955 - Illnesses and deaths from food outbreaks skyrocketed in 2024 ...,Illnesses and deaths from food outbreaks skyrocketed in 2024 ...,https://www.thenewlede.org/2025/02/illnesses-and-deaths-from-food-outbreaks-skyrocketed-in-2024-report-finds,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_23155caef955,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,47,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_31b14f5b949d - 18 Food Outbreaks that have kept me busy in 2024 - Marler Blog,18 Food Outbreaks that have kept me busy in 2024 - Marler Blog,https://www.marlerblog.com/case-news/18-food-outbreaks-that-have-kept-me-busy-in-2024,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_31b14f5b949d,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,48,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_33733b13ba13 - Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_33733b13ba13,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,49,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_3faf6631782d - Hospitalizations, Deaths Caused by Foodborne Illnesses More Than Doubled in 2024...","Hospitalizations, Deaths Caused by Foodborne Illnesses More Than Doubled in 2024 | Food Safety Magazine",https://www.food-safety.com/articles/10126-hospitalizations-deaths-caused-by-foodborne-illnesses-more-than-doubled-in-2024,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_3faf6631782d,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,50,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_420c4a0f3bfd - CDC warns of a Salmonella outbreak linked to cucumbers,CDC warns of a Salmonella outbreak linked to cucumbers,https://www.cdc.gov/media/releases/2024/a1129-salmonella-outbreak.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_420c4a0f3bfd,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,51,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_5851bdcbd35f - E. coli, Salmonella, Listeria Oh My! | Marler Blog","E. coli, Salmonella, Listeria Oh My! | Marler Blog",https://www.marlerblog.com/case-news/e-coli-salmonella-listeria-oh-my,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_5851bdcbd35f,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,52,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_58ef4c36918e - Food Recalls in 2024: Revealing the Statistics - FSNS,Food Recalls in 2024: Revealing the Statistics - FSNS,https://fsns.com/food-recalls-in-2024-revealing-the-statistics,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_58ef4c36918e,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,53,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_5bda1b341f55 - Salmonella Outbreak Linked to Cucumbers - AAP Publications,Salmonella Outbreak Linked to Cucumbers - AAP Publications,https://publications.aap.org/redbook/resources/29149/Red-Book-Online-Outbreaks-Salmonella-Outbreak,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_5bda1b341f55,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,54,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_69331015856f - CDC announces Salmonella outbreak in 13 states linked to ...,CDC announces Salmonella outbreak in 13 states linked to ...,https://www.cdc.gov/media/releases/2026/2026-cdc-announces-salmonella-outbreak-in-13-states-linked-to-backyard-poultry-take-steps-to-protect.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_69331015856f,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,55,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_6d137cd3f82a - Egg-linked Salmonella outbreak sickens nearly 100 in 18 states,Egg-linked Salmonella outbreak sickens nearly 100 in 18 states,https://www.cidrap.umn.edu/salmonella/egg-linked-salmonella-outbreak-sickens-nearly-100-18-states,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_6d137cd3f82a,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,56,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_793a8dd9911b - Outbreak Investigation of Salmonella: Cucumbers (November 2024) | FDA,Outbreak Investigation of Salmonella: Cucumbers (November 2024) | FDA,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-november-2024,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_793a8dd9911b,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,57,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_95a418d2f831 - Salmonella outbreak linked to backyard poultry grows to 104 illnesses, 1 death |...","Salmonella outbreak linked to backyard poultry grows to 104 illnesses, 1 death | CIDRAP",https://www.cidrap.umn.edu/salmonella/salmonella-outbreak-linked-backyard-poultry-grows-104-illnesses-1-death,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_95a418d2f831,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-05-01-2024-07-31,Salmonella,,general_review,source_screening,United States,P3_low,58,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_fdcb0a062e7e - Salmonella By the Numbers | Food Safety and Inspection Service,Salmonella By the Numbers | Food Safety and Inspection Service,http://www.fsis.usda.gov/inspection/inspection-programs/inspection-poultry-products/reducing-salmonella-poultry/salmonella,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_fdcb0a062e7e,source,This review item requires human inspection before it should affect downstream interpretation.
