actual_publisher,actual_publisher_confidence,actual_publisher_normalized,aggregation_or_syndication_reason,assessed_at,authority_bucket,canonical_url,claim_support_role,credibility_level_llm,credibility_rationale,discovery_method,disease_relevance_assessment,domain,errors,geography_relevance_assessment,independence_confidence,jurisdiction_scope,likely_contains_extractable_data,likely_syndicated_or_aggregated,llm_model,llm_provider,llm_used,method,page_author_or_org_candidate,page_function,page_identity_evidence,page_identity_excerpt,page_publisher_candidate,page_site_name_candidate,page_title,post_fetch_identity_assessed,post_fetch_identity_confidence,primary_vs_secondary,publisher_evidence_fields,publisher_evidence_quotes,publisher_source,publisher_type,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,search_provider,search_provider_result_source,search_rank,search_result_source_raw,snippet,source_id,source_identity_llm_skipped_reason,source_identity_status,source_independence_group,source_owner,source_owner_confidence,source_type_confidence,source_type_evidence,source_type_final,source_type_llm,source_type_warning_flags,source_url,supports_context_only,supports_exposure_monitoring_claims,supports_primary_case_claims,supports_zero_case_claims,task_relevance_assessment,time_relevance_assessment,title,trust_basis,upstream_source_mentions,warnings
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T14:10:13+00:00,official_authority,https://data.cdc.gov/National-Center-for-Health-Statistics/Provisional-COVID-19-Deaths-Focus-on-Ages-0-18-Yea/nr4s-juj3,primary_case_claim_support,,,live_search_result,not_assessed,data.cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""Provisional COVID-19 Deaths: Focus on Ages 0-18 Years | Data | Centers for Disease Control and Prevention""]","![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOqtmfot6ojqPzR7TjdU+f6vkED+IDPhTBcMAAAAAASUVORK5CYII=)

An official website of the United States Government

**Official websites use .gov**  
 Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you're on a federal government site.

**Secure .gov websites use HTTPS**  
 A **lock** (  ) or **https://** means you've safely connecte",Centers for Disease Control and Prevention,,Provisional COVID-19 Deaths: Focus on Ages 0-18 Years | Data | Centers for Disease Control and Prevention,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""Provisional COVID-19 Deaths: Focus on Ages 0-18 Years | Data | Centers for Disease Control and Prevention""]",page_metadata_or_text,national_public_health_agency,"site:data.cdc.gov COVID-19 weekly cases deaths New York state ""week ending"" January 2024",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,5,Tavily,,src_search_863941370c18,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://data.cdc.gov/National-Center-for-Health-Statistics/Provisional-COVID-19-Deaths-Focus-on-Ages-0-18-Yea/nr4s-juj3,False,False,True,False,possibly_relevant,not_assessed,Provisional COVID-19 Deaths: Focus on Ages 0-18 Years | Data | Centers for Disease Control and Prevention,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T14:10:13+00:00,official_authority,https://data.cdc.gov,primary_case_claim_support,,,live_search_result,not_assessed,data.cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""Data | Centers for Disease Control and Prevention""]","[Skip to footer](#site-chrome-footer)

![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOqtmfot6ojqPzR7TjdU+f6vkED+IDPhTBcMAAAAAASUVORK5CYII=)

An official website of the United States Government

**Official websites use .gov**  
 Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you're on a federal government site.

**Secure .gov websites use HTTPS**  
 A **lock** (  ) or **",Centers for Disease Control and Prevention,,Data | Centers for Disease Control and Prevention,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""Data | Centers for Disease Control and Prevention""]",page_metadata_or_text,national_public_health_agency,"site:data.cdc.gov COVID-19 weekly cases deaths New York state ""week ending"" January 2024",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,6,Tavily,,src_search_11e90007c8a8,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://data.cdc.gov,False,False,True,False,possibly_relevant,not_assessed,Data | Centers for Disease Control and Prevention,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T14:10:13+00:00,official_authority,https://data.cdc.gov/Public-Health-Surveillance/Preliminary-U-S-COVID-19-Burden-Estimates/ahrf-yqdt,primary_case_claim_support,,,live_search_result,not_assessed,data.cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""Preliminary U.S. COVID-19 Burden Estimates - Data.CDC.gov""]","![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOqtmfot6ojqPzR7TjdU+f6vkED+IDPhTBcMAAAAAASUVORK5CYII=)

An official website of the United States Government

**Official websites use .gov**  
 Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you're on a federal government site.

**Secure .gov websites use HTTPS**  
 A **lock** (  ) or **https://** means you've safely connecte",Centers for Disease Control and Prevention,,Preliminary U.S. COVID-19 Burden Estimates - Data.CDC.gov,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""Preliminary U.S. COVID-19 Burden Estimates - Data.CDC.gov""]",page_metadata_or_text,national_public_health_agency,"site:data.cdc.gov COVID-19 weekly cases deaths New York state ""week ending"" January 2024",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,7,Tavily,,src_search_b7e5843b362b,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://data.cdc.gov/Public-Health-Surveillance/Preliminary-U-S-COVID-19-Burden-Estimates/ahrf-yqdt,False,False,True,False,possibly_relevant,not_assessed,Preliminary U.S. COVID-19 Burden Estimates - Data.CDC.gov,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T14:10:13+00:00,official_authority,https://data.cdc.gov/Public-Health-Surveillance/United-States-COVID-19-Community-Levels-by-County/3nnm-4jni,primary_case_claim_support,,,live_search_result,not_assessed,data.cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""United States COVID-19 Community Levels by County - Data.CDC.gov""]","![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOqtmfot6ojqPzR7TjdU+f6vkED+IDPhTBcMAAAAAASUVORK5CYII=)

An official website of the United States Government

**Official websites use .gov**  
 Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you're on a federal government site.

**Secure .gov websites use HTTPS**  
 A **lock** (  ) or **https://** means you've safely connecte",Centers for Disease Control and Prevention,,United States COVID-19 Community Levels by County - Data.CDC.gov,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""United States COVID-19 Community Levels by County - Data.CDC.gov""]",page_metadata_or_text,national_public_health_agency,"site:data.cdc.gov COVID-19 weekly cases deaths New York state ""week ending"" January 2024",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,8,Tavily,,src_search_4772064b4e6b,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://data.cdc.gov/Public-Health-Surveillance/United-States-COVID-19-Community-Levels-by-County/3nnm-4jni,False,False,True,False,possibly_relevant,not_assessed,United States COVID-19 Community Levels by County - Data.CDC.gov,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
health.data.ny.gov,high,health_data_ny_gov,,2026-06-25T14:10:13+00:00,official_authority,https://health.data.ny.gov/api/views/cmqt-68bp/files/ad1c747c-f909-497a-bb75-6c64c8c1f4eb?download=true&filename=NYSDOH_MLTC2024_Measures.pdf,primary_case_claim_support,,,live_search_result,not_assessed,health.data.ny.gov,[],not_assessed,medium,subnational,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"%PDF-1.7 % 1 0 obj <>/Metadata 1022 0 R/ViewerPreferences 1023 0 R>> endobj 2 0 obj <> endobj 3 0 obj <>/ExtGState<>/ProcSet[/PDF/Text/ImageB/ImageC/ImageI] >>/MediaBox[ 0 0 612 792] /Contents 4 0 R/Group<>/Tabs/S/StructParents 0>> endobj 4 0 obj <> stream x]mo丑>>ugYԻ N$9>$ж\_n\_O{&S7Q""YTwY\*>n]w:?nKv|>>ӯ/vx挿xޟ?$]f\_$KjtyrڿK}?M2t,aIٕiS&EVuK<|S+w\*7myGwS6UC$q\YZ8iY{o%`iើ -<t 3SY$Y:K˥?~!Iyp;|/!WBϓ.f߰,s ݶWfPwsWBg,+Ti|z>Q<'?W,Ofm`\_usZ^L6|fwve tQVi@\*AwƺIΧqA˚,m-ESyļ}܃JrA٣t=V}n/+,ʉ >,&0PY^&u`sfqivW3{Pw'+mS1<9#""{N,Ԏ`ƧyՁV, w|\_O &y zh qOn9)b ]""m J]|<'XfocYQ`.0̲Xpρ|eyL;bW3prںxԥ Q|Zx &5 hZ",,,[PDF] Managed Long-Term Care Performance Data 2024 - Measure ...,True,low,primary_or_authoritative,"[""domain""]",[],domain,state_or_local_public_health_agency,site:health.data.ny.gov COVID-19 hospitalizations cases January 2024 weekly,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,1,Tavily,,src_search_028efcabdb39,direct_target_official_fast_path_skips_source_identity,assessed,publisher:health_data_ny_gov,health.data.ny.gov,high,high,"[""domain""]",state_or_local_public_health_agency,,[],https://health.data.ny.gov/api/views/cmqt-68bp/files/ad1c747c-f909-497a-bb75-6c64c8c1f4eb?download=true&filename=NYSDOH_MLTC2024_Measures.pdf,False,False,True,False,possibly_relevant,not_assessed,[PDF] Managed Long-Term Care Performance Data 2024 - Measure ...,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
health.data.ny.gov,high,health_data_ny_gov,,2026-06-25T14:10:13+00:00,official_authority,https://health.data.ny.gov/api/views/xyfc-qbbr/files/0dd046f5-2e35-4eef-b5eb-eea9c1fc018b?download=true&filename=NYSDOH_IQI_Hospital_Overview.pdf,primary_case_claim_support,,,live_search_result,not_assessed,health.data.ny.gov,[],not_assessed,medium,subnational,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"%PDF-1.7 % 1 0 obj <>/Metadata 754 0 R/ViewerPreferences 755 0 R>> endobj 2 0 obj <> endobj 3 0 obj <>/ExtGState<>/XObject<>/ProcSet[/PDF/Text/ImageB/ImageC/ImageI] >>/MediaBox[ 0 0 612 792] /Contents 4 0 R/Group<>/Tabs/S/StructParents 0>> endobj 4 0 obj <> stream xX]o6}7p-r( 8zX&Zi8Gv9k+wi'fI&bdx=ףVnYqY]z 7,ϣm:zYʬGJ?(t%O'e8e(hXt8p0zŀ1B%\(0VĂ$18s^/XqOX&3\4pЭ ? U8@e# 4  j`c-}4SޭS pc]LF˽.&).\_Cg.8w11^עDpȬϑ]py:yJ1Nk5:o6+G(/m1]CTa(DdNYlbOj)> endobj 6 0 obj <> endobj 7 0 obj <> endobj 8 0 obj <> endobj 9 0 obj <> stream x][9eAOrͻ,ۗ4RJH""HM~L`n]w>쳛d2ɛ\_\_&\*,X` ,X` ,X` ,X` ,X` ,X` w9?. |/Zy;$?f{j:",,,[PDF] Hospital Inpatient Quality Indicators (SPARCS): Beginning 2009,True,low,primary_or_authoritative,"[""domain""]",[],domain,state_or_local_public_health_agency,site:health.data.ny.gov COVID-19 hospitalizations cases January 2024 weekly,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_ed7cd13f8ae4,direct_target_official_fast_path_skips_source_identity,assessed,publisher:health_data_ny_gov,health.data.ny.gov,high,high,"[""domain""]",state_or_local_public_health_agency,,[],https://health.data.ny.gov/api/views/xyfc-qbbr/files/0dd046f5-2e35-4eef-b5eb-eea9c1fc018b?download=true&filename=NYSDOH_IQI_Hospital_Overview.pdf,False,False,True,False,possibly_relevant,not_assessed,[PDF] Hospital Inpatient Quality Indicators (SPARCS): Beginning 2009,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
health.data.ny.gov,high,health_data_ny_gov,,2026-06-25T14:10:13+00:00,official_authority,https://health.data.ny.gov/api/views/72ts-vhkq/files/11b2be93-4c33-4342-932c-5a869ff2fcfe?download=true&filename=NYSDOH_PSI_Hospital_Overview.pdf,primary_case_claim_support,,,live_search_result,not_assessed,health.data.ny.gov,[],not_assessed,medium,subnational,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"%PDF-1.6 % 750 0 obj <> endobj 764 0 obj <>/Filter/FlateDecode/ID[<12F8C20D33D2E24FACB3F76B08B93D45><062E561E33B7904F925C90B1DFEB612D>]/Index[750 25]/Info 749 0 R/Length 85/Prev 215539/Root 751 0 R/Size 775/Type/XRef/W[1 3 1]>>stream hbbd```b``""gIɲ, u`D""I[v%$ǰ10120ՂDI 3 u# endstream endobj startxref 0 %%EOF 774 0 obj <>stream hb```6և   A $-8~yM gZӀ E(&Q2XPр1w4 yi  00}1A9Wh}OT  `= @AS G f  rU= endstream endobj 751 0 obj <>/Metadata 38 0 R/PageLayout/OneColumn/Pages 746 0 R/StructTreeRoot 49 0 R/Type/Catalog>> endobj 752 0 obj <>/Font<>/XObject<>>>/Rotate 0/StructParents 0/Tabs/S/Type/Page>> end",,,[PDF] Hospital Patient Safety Indicators (SPARCS): Beginning 2009,True,low,primary_or_authoritative,"[""domain""]",[],domain,state_or_local_public_health_agency,site:health.data.ny.gov COVID-19 hospitalizations cases January 2024 weekly,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,3,Tavily,,src_search_7acb60a909d9,direct_target_official_fast_path_skips_source_identity,assessed,publisher:health_data_ny_gov,health.data.ny.gov,high,high,"[""domain""]",state_or_local_public_health_agency,,[],https://health.data.ny.gov/api/views/72ts-vhkq/files/11b2be93-4c33-4342-932c-5a869ff2fcfe?download=true&filename=NYSDOH_PSI_Hospital_Overview.pdf,False,False,True,False,possibly_relevant,not_assessed,[PDF] Hospital Patient Safety Indicators (SPARCS): Beginning 2009,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T14:10:13+00:00,official_authority,https://data.cityofnewyork.us/Health/COVID/y5z2-enr7,primary_case_claim_support,,,live_search_result,not_assessed,data.cityofnewyork.us,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"# COVID | NYC Open Data

[Skip to main content](https://data.cityofnewyork.us/Health/COVID/y5z2-enr7#content ""Skip to main content"")

[![Image 1: NYC Open Data logo](https://data.cityofnewyork.us/api/assets/3FF54443-CD9C-4E56-8A20-8D2BD245BD1A?nyclogo300.png)](http://opendata.cityofnewyork.us/)

[Home](http://opendata.cityofnewyork.us/)[Data](http://opendata.cityofnewyork.us/data)

About
*   [Overview](http://opendata.cityofnewyork.us/overview/)
*   [Dashboard](http://opendata.cityofnewyork.us/dashboard/)
*   [Laws and Reports](http://opendata.cityofnewyork.us/open-data-law/)

Learn
*   [How T",,,COVID | NYC Open Data,True,low,primary_or_authoritative,[],[],,official_public_health_agency,"NYC DOHMH COVID-19 data ""week ending"" ""January 2024"" confirmed cases deaths hospitalizations github OR ""data.cityofnewyork.us""",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_5ce266c03958,direct_target_official_fast_path_skips_source_identity,assessed,domain:data_cityofnewyork_us,,low,low,"[""source_type""]",official_public_health_agency,,[],https://data.cityofnewyork.us/Health/COVID/y5z2-enr7,False,False,True,False,possibly_relevant,not_assessed,COVID | NYC Open Data,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T14:10:13+00:00,official_authority,https://github.com/nychealth/coronavirus-data,primary_case_claim_support,,,live_search_result,not_assessed,github.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"## Navigation Menu

# Search code, repositories, users, issues, pull requests...

# Provide feedback

We read every piece of feedback, and take your input very seriously.

# Saved searches

## Use saved searches to filter your results more quickly

To see all available qualifiers, see our [documentation](https://docs.github.com/search-github/github-code-search/understanding-github-code-search-syntax).

# nychealth/coronavirus-data

## Folders and files

| Name | | Name | Last commit message | Last commit date |
| --- | --- | --- | --- | --- |
| Latest commit   History[1,732 Commits](/nychealth",,,"GitHub - nychealth/coronavirus-data: This repository contains data on Coronavirus Disease 2019 (COVID-19) in New York City (NYC), from the NYC Department of Health and Mental Hygiene. · GitHub",True,low,primary_or_authoritative,[],[],,official_public_health_agency,"NYC DOHMH COVID-19 data ""week ending"" ""January 2024"" confirmed cases deaths hospitalizations github OR ""data.cityofnewyork.us""",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,6,Tavily,,src_search_000e4ff17a91,direct_target_official_fast_path_skips_source_identity,assessed,domain:github_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://github.com/nychealth/coronavirus-data,False,False,True,False,possibly_relevant,not_assessed,"GitHub - nychealth/coronavirus-data: This repository contains data on Coronavirus Disease 2019 (COVID-19) in New York City (NYC), from the NYC Department of Health and Mental Hygiene. · GitHub",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T14:10:13+00:00,secondary_aggregator,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_United_States,corroboration_support,,,live_search_result,not_assessed,en.wikipedia.org,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,[],,,,,False,,secondary,[],[],,secondary_aggregator,"New York COVID-19 ""week ending January 6"" OR ""week ending January 7"" 2024 cases deaths hospitalizations",extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,1,Tavily,,src_search_d5900bb8aa62,direct_target_official_fast_path_skips_source_identity,assessed,domain:en_wikipedia_org,,low,high,"[""domain""]",secondary_aggregator,,[],https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_United_States,False,False,False,False,possibly_relevant,not_assessed,COVID-19 pandemic in the United States - Wikipedia,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T14:10:13+00:00,social_media,https://www.facebook.com/wten.albany/posts/new-york-state-covid-update-on-thursday-jan-20/10166417185515195,insufficient_information,,,live_search_result,not_assessed,facebook.com,[],not_assessed,medium,non_authority,False,False,,,False,source_identity_publisher_credibility_v1,,social_post,[],,,,,False,,social,[],[],,social_media,"New York COVID-19 ""week ending January 6"" OR ""week ending January 7"" 2024 cases deaths hospitalizations",needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,2,Tavily,,src_search_f1a19efce8d2,direct_target_official_fast_path_skips_source_identity,assessed,domain:facebook_com,,low,high,"[""domain""]",social_media,,[],https://www.facebook.com/wten.albany/posts/new-york-state-covid-update-on-thursday-jan-20/10166417185515195,True,False,False,False,possibly_relevant,not_assessed,"New York State COVID update on Thursday, Jan. 20 - Facebook",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
